env_id	c	omega_cpp	omega_julia	omega_rel_err	kappa_cpp	kappa_julia	kappa_rel_err	final_D_cpp	final_D_julia	final_D_rel_err	final_A_cpp	final_A_julia	final_A_rel_err	div_cpp	div_julia	div_abs_err
E4	0.001	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	0.00316227766017	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	0.01	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	0.0316227766017	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	0.1	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	0.316227766017	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	1	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	10	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	100	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	1000	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	1e-05	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	3.16227766017	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	3.16227766017e-05	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	31.6227766017	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	316.227766017	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E5	0.0001	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	0.000316227766017	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	0.001	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	0.00316227766017	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	0.01	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	0.0316227766017	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	0.1	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
